,STT,Ngày tiếp nhận hồ sơ,Họ và tên,SĐT,Email,Prework,Đặc điểm ứng viên,Công ty hiện tại,Vị trí hiện tại,Ví trí có thể phù hợp,Unnamed: 10,Unnamed: 11,Tình trạng,Nguồn,FALSE,Mức độ tiềm năng
1191,,2023-03-21 00:00:00,Dương Thanh Hà,652993848,ZgRIMPTMOJBiE@gmail.com,,hẹn cho chị vào sáng thứ 4 13/04,,,,,,,,FALSE,
1192,,2023-03-21 00:00:00,Phạm Việt Linh,967084475,OlbMeIzEDamPj@gmail.com,,,,,,,,,,FALSE,
1193,,2023-03-21 00:00:00,Phạm Thị Trang,597423082,cqwHltkAQwfTb@gmail.com,,Đã hẹn 16H T3 22/03,,,,,,,,FALSE,
1194,,2023-03-21 00:00:00,Đặng Thị Liên,459740925,WGWjfLZyPSGOc@gmail.com,,,,,,,,,,FALSE,
1195,,2023-03-21 00:00:00,Phạm Tuấn Dũng,052984690,jjJVHXVfvvlYZ@gmail.com,,,,,,,,,,FALSE,
1196,,2023-03-21 00:00:00,Kiều Khánh Huyền,806570962,QrEnHHVPirQMc@gmail.com,,,,,,,,,,FALSE,
1197,,2023-03-21 00:00:00,Phạm Thị Minh Thúy,496816966,HQanrUTxabCRb@gmail.com,,Đã hẹn 14H T5 24/03,,,,,,,,FALSE,
1198,,2023-03-21 00:00:00,Hồ Thị Hải Yến,912355568,vAKXfmjKODndY@gmail.com,,Đã hẹn 15H T4 23/03,,,,,,,,FALSE,
1199,,2023-03-21 00:00:00,Phan Tuyết Nhung,908041973,NLSdqVJVQtago@gmail.com,,Chưa liên hệ đc,,,,,,,,FALSE,
1200,,2023-03-21 00:00:00,Nguyễn Lê Khánh Huyền,898757058,UEzrQicmsNeqc@gmail.com,,pass PV,,,,,,,,FALSE,
1201,,2023-03-21 00:00:00,Trần Thị Thanh Hương,696662632,OQLcHiarRwxuA@gmail.com,,Đã hẹn 10H T5 23/03,,,,,,,,FALSE,
1202,,2023-03-21 00:00:00,Lê Thị Linh,995250199,OaBwNQmYaQZHy@gmail.com,,Đã hẹn 10H T6 24/03,,,,,,,,FALSE,
1203,,2023-03-21 00:00:00,Nguyễn Thị Mai Hương,262538043,FchriBdOkyHwZ@gmail.com,,Đã hẹn 10H T7 26/03,,,,,,,,FALSE,
1204,,2023-03-24 00:00:00,Đỗ Đức Cảnh,380333979,UYFRhykIUwJdO@gmail.com,,Uv cần time suy nghĩ khi làm tại TC,,,,,,,,FALSE,
1205,,2023-03-24 00:00:00,Trần Khánh Linh,805132046,rZOhrldZzFXrk@gmail.com,,,,,,,,,,FALSE,
1206,,2023-03-24 00:00:00,Nguyễn Thu Trang,698987831,oynoPKRhhNQlO@gmail.com,,K nhận việc,,,,,,,,FALSE,
1207,,2023-03-24 00:00:00,Trang Nguyễn,339122990,gAUzgwDFixQXH@gmail.com,,Đã hẹn 15H T6 25/03,,,,,,,,FALSE,
1208,,2023-03-24 00:00:00,Phạm Quang Đạt,059496947,lhgAVYeHiBXJm@gmail.com,,Đã hẹn 14H T6 25/03,,,,,,,,FALSE,
1209,,2023-03-25 00:00:00,Ngô Thu Thuỷ,693812341,qByapMyMisAva@gmail.com,,,,,,,,,,FALSE,
1210,,2023-03-25 00:00:00,Hiền Nguyễn,185227127,lEXIREbAHxRmS@gmail.com,,Đã hẹn 15h T7 26/03,,,,,,,,FALSE,
1211,,,Hồ Thị Thu Trang,502605967,iPRlDUcQxQQhI@gmail.com,,Đang tham khảo JD,,,,,,,,FALSE,
1212,,2023-03-28 00:00:00,Nguyễn Thị Thu Hoà,944832940,WgpbNBxQKoqwM@gmail.com,,Đang tham khảo JD,,,,,,,,FALSE,
1213,,2023-03-30 00:00:00,Đặng Thị Phương Hoa,029351094,JzBGQmLCQDqph@gmail.com,,Đã hẹn 9h30 T4 30/03,,,,,,,,FALSE,
1214,,2023-03-30 00:00:00,Ninh Thị Anh,580576346,wbpkweKwKaYSG@gmail.com,,Đã hẹn 10H T4 30/04,,,,,,,,FALSE,
1215,,2023-03-30 00:00:00,Vũ Quỳnh Anh,916009585,nGRFxQokPcaYR@gmail.com,,Nhà bạn ở Mai Động nên ko làm đc ở NPS,,,,,,,,FALSE,
1216,,2023-03-30 00:00:00,Đỗ Mai Trang,780638824,TELfgmQboDRjS@gmail.com,,Gọi nhiều lần không đc,,,,,,,,FALSE,
1217,,2023-03-30 00:00:00,Lại Thế Nam Anh,194016700,ChiRkcAtrBpNC@gmail.com,,Không có nhu cầu,,,,,,,,FALSE,
1218,,2023-03-30 00:00:00,Phùng Thị Hường,636501659,cNZTOwiAEBoep@gmail.com,,,,,,,,,,FALSE,
1219,,2023-03-30 00:00:00,Lê Thị Ngọc Trâm,030934545,MwjLeBewcONIS@gmail.com,,Đã tìm được việc,,,,,,,,FALSE,
1220,,2023-03-30 00:00:00,Nguyễn Thị Khánh Lê,357158064,GHgtfiSTTDnJA@gmail.com,,,,,,,,,,FALSE,
1221,,2023-03-30 00:00:00,Trần Thị Duyên,078335409,CFKISyhbfIcjf@gmail.com,,Đặt giúp anh lịch phỏng vấn vào 14h00-15h00 chiều thứ 6 (01/04/2022) - Online,,,,,,,,FALSE,
1222,,2023-03-30 00:00:00,Nguyễn Bá Quang,638063700,geDbSmfPWLcDI@gmail.com,,Lùi lịch PV,,,,,,,,FALSE,
1223,,2023-03-30 00:00:00,Vũ Quỳnh Anh,803304726,lnbAUMAAgGeEW@gmail.com,,,,,,,,,,FALSE,
1224,,2023-03-30 00:00:00,Dương Lan Anh,155843997,mdVEEqyzwnOQw@gmail.com,,,,,,,,,,FALSE,
1225,,2023-03-30 00:00:00,Đỗ Duy Tiến,755788593,BfVxyaDzatFQB@gmail.com,,Đặt giúp anh lịch phỏng vấn vào 10h30-11h30 sáng thứ 6 (01/04/2022) - Online,,,,,,,,FALSE,
1226,,2023-03-30 00:00:00,Chu Thị Thu Cúc,182512396,UeyORzpRxEHkH@gmail.com,,Đặt giúp anh lịch phỏng vấn vào 9h30-10h30 sáng thứ 6 (01/04/2022) - Online,,,,,,,,FALSE,
1227,,2023-03-30 00:00:00,Bùi Công Minh,380575778,YrvjtqEsiNdZq@gmail.com,,,,,,,,,,FALSE,
1228,,2023-03-30 00:00:00,Nguyễn Hà Anh,410071468,CfpMjhSpaKKEt@gmail.com,,Đặt giúp anh lịch phỏng vấn vào 16h00-17h00 chiều thứ 6 (01/04/2022) - Online,,,,,,,,FALSE,
1229,,2023-03-30 00:00:00,Đoàn Minh Châu,448099664,ggeoTtZayLEJa@gmail.com,,Đã hẹn 10H T6 1/4,,,,,,,,FALSE,
1230,,2022-01-04 00:00:00,Nguyễn Thu Trà,240484704,hRBgkPsoZybBQ@gmail.com,,,,,,,,,TopCV,FALSE,
1231,,2022-01-04 00:00:00,Ngô Thái Sơn,251357925,fidFmjmjFOzmM@gmail.com,,,,,,,,,TopCV,FALSE,
1232,,2022-01-04 00:00:00,Trần Thị Lan Hương,956927703,vphvYugNrbtJL@gmail.com,,,,,,,,,FB,FALSE,
1234,,2022-01-04 00:00:00,Đặng Hải Yến,169410964,SucHaerooEIqz@gmail.com,,,,,,,,,TopCV,FALSE,
1235,,2022-01-04 00:00:00,Lê Vũ Huy,454155752,LdtFRdZjmMsKo@gmail.com,,Đã hẹn 9h30 T7 - 3/4,,,,,,,FB,FALSE,
1236,,2022-01-04 00:00:00,Nguyễn Thị Tân,672970163,dnIoQEyEYWamH@gmail.com,,Đã hẹn 10h T7 - 3/4,,,,,,,FB,FALSE,
1237,,2022-01-04 00:00:00,Nguyễn Thuỳ Linh,545639869,eATzXXvhWfzMw@gmail.com,,,,,,,,,FB,FALSE,
1238,,2022-01-04 00:00:00,Trần Thị Hương Lan,506687911,wBkrKIuEjlada@gmail.com,,,,,,,,,FB,FALSE,
1239,,2022-01-04 00:00:00,Đoàn Hải Yến,685127810,IwmkLsINCGrdk@gmail.com,,,,,,,,,TopCV,FALSE,
1240,,2022-01-04 00:00:00,Nguyễn Thị Lan Anh,438005059,NTWdzOKAjiAHT@gmail.com,,Đã hẹn 10H CN 3/4,,,,,,,TopCV,FALSE,
1241,,2022-01-04 00:00:00,Trần Nhật Minh,174295371,CbmuzfIopCbDJ@gmail.com,,Đã hẹn 10H30 T4 07/04,,,,,,,TopCV,FALSE,
1242,,2022-01-04 00:00:00,Phạm Thế Anh,787448622,mCYdNbizSWDyp@gmail.com,,,,,,,,,TopCV,FALSE,
1243,,2022-01-04 00:00:00,Nguyễn Thị Quỳnh Trang,805898000,BBANlMJbOThEm@gmail.com,,,,,,,,,FB,FALSE,
1244,,2022-01-04 00:00:00,Nguyễn Thu Thảo,796864917,spFnjEJdVlggB@gmail.com,,Đã hẹn 10h30 T7 2/4,,,,,,,FB,FALSE,
1246,,2022-02-04 00:00:00,Hà Thái Thúy Nga,796328084,uQMwMWioMPNQg@gmail.com,,,,,,,,,FB,FALSE,
1247,,2022-02-04 00:00:00,Nguyễn Quốc Anh,768784333,WHqNEAnQzdKyV@gmail.com,,,,,,,,,TopCV,FALSE,
1248,,2022-02-04 00:00:00,VŨ NHẬT LỆ,363918702,VliSvsocdTrQR@gmail.com,,Đã hẹn 10H T3 5/4,,,,,,,FB,FALSE,
1249,,2022-02-04 00:00:00,Đỗ Thị Thu,401405271,NjFUjiBlAbOLw@gmail.com,,Đã hẹn 10H T5 7/4,,,,,,,TopCV,FALSE,
1250,,2022-02-04 00:00:00,Hoàng Nhật Thanh Sơn,490791174,NsLtPvgafwwMv@gmail.com,,,,,,,,,TopCV,FALSE,
1251,,2022-02-04 00:00:00,Nguyễn Thùy Dương,295995816,cyBPqJsaLDOeC@gmail.com,,Đã hẹn 10H T4 07/04,,,,,,,TopCV,FALSE,
1252,,2022-02-04 00:00:00,Phương Anh,992056425,svLEGEgJyhUMh@gmail.com,,Đã hẹn chiều T5 lúc 16h-17h,,,,,,,TopCV,FALSE,
1253,,2022-03-04 00:00:00,Phan Thị Vân Anh,959814458,mlhBTlyACtePm@gmail.com,,,,,,,,,FB,FALSE,
1254,,2022-03-04 00:00:00,Đỗ Mai Trang,227809625,RnqsgdfdlCygx@gmail.com,,,,,,,,,FB,FALSE,
1255,,2022-03-04 00:00:00,Trương Thị Minh,671946734,vkWVpnVvwLPYX@gmail.com,,chuyển cho bên cxo,,,,,,,TopCV,FALSE,
1256,,2022-03-04 00:00:00,Nguyễn Quỳnh Trang,381308802,qmqHDKCumiOSg@gmail.com,,Đã hẹn chiều T3 (5/4) lúc 14h-15h,,,,,,,TopCV,FALSE,
1257,,2022-03-04 00:00:00,Nguyễn Ngọc Quang,396991800,UKItNFwAgivAW@gmail.com,,Ứng viên đang tham khảo JD,,,,,,,TopCV,FALSE,
1258,,2022-03-04 00:00:00,Nguyễn Lê Phương Thảo,952058398,XmgulhDPqYwhK@gmail.com,,Đã hẹn 10H T4 6/4,,,,,,,FB,FALSE,
1259,,2022-03-04 00:00:00,Nguyễn Hà Phương,928529256,XOQKqZXcnIwzG@gmail.com,,Không có laptop,,,,,,,FB,FALSE,
1260,,2022-05-04 00:00:00,Lưu Kỳ Dương,133158407,htcnDcHmWwMXn@gmail.com,,Đã hẹn 15h T6 8/4,,,,,,,TopCV,FALSE,
1261,,2022-05-04 00:00:00,Bùi Thị Mỹ Linh,483566776,PpWXVVgKrittP@gmail.com,,,,,,,,,TopCV,FALSE,
1262,,2022-05-04 00:00:00,Nguyễn Thị Thu Hằng,715204202,drzUjhzygycdD@gmail.com,,Đã hẹn 10H T6 08/04,,,,,,,TopCV,FALSE,
1263,,2022-05-04 00:00:00,Đỗ Văn Doanh,177893807,haVMelxUblHgT@gmail.com,,,,,,,,,FB,FALSE,
1264,,2022-05-04 00:00:00,Hoàng Thu Hường,068469444,ENoPGzRoRATJh@gmail.com,,Đã hẹn 10H T6 08/04,,,,,,,FB,FALSE,
1265,,2022-05-04 00:00:00,Nguyễn Mạnh Chiến,815905919,xSTCVxEMDSYSK@gmail.com,,,,,,,,,TopCV,FALSE,
1266,,2022-05-04 00:00:00,Tạ Thùy Linh,099099026,EUDrqZtxCTTZN@gmail.com,,Đã hẹn 15h T6 08/04,,,,,,,TopCV,FALSE,
1267,,2022-05-04 00:00:00,Dương Lan Anh,053184073,ryEQPWwzztDvY@gmail.com,,Đã hẹn 15h T6 08/04,,,,,,,TopCV,FALSE,
1268,,2022-05-04 00:00:00,Nguyễn Kim An,066801902,wPVRfMIgUXRyl@gmail.com,,Đã hẹn 10h T6 08/04,,,,,,,FB,FALSE,
1269,,2022-05-04 00:00:00,Nguyễn Anh Thu,195410282,OiZLNvmguLeAB@gmail.com,,,,,,,,,TopCV,FALSE,
1270,,2022-05-04 00:00:00,Lê Huyền Anh,637222361,SLEEhBzxlgaFA@gmail.com,,,,,,,,,FB,FALSE,
1271,,2022-05-04 00:00:00,Trần Lam Sơn,408412608,YWzHnSoMxbHSr@gmail.com,,"Đặt giúp anh lịch phỏng vấn vào 16h-17h thứ 7, 9/4/2022",,,,,,,TopCV,FALSE,
1272,,2022-05-04 00:00:00,Vũ Thị Thiên Dung,867120613,usLzPFtjoqYht@gmail.com,,Đã hẹn 15H T5 14/04,,,,,,,TopCV,FALSE,
1273,,2022-05-04 00:00:00,Vũ Văn Tiến,064028583,dAILdjGFusaVV@gmail.com,,,,,,,,,TopCV,FALSE,
1274,,2022-09-04 00:00:00,Phùng Lê Việt Thúy,133638623,tJhKeDiljhngm@gmail.com,,,,,,,,,TopCV,FALSE,
1275,,2022-12-04 00:00:00,Ngô Đạt,039730820,jEPrSBtoHljMU@gmail.com,,,,,,,,,TopCV,FALSE,
1276,,,Nguyễn Hồng Nhung,972891629,FpuPLaEGiZIlR@gmail.com,,chuyển cho resale,,,,,,,TopCV,FALSE,
1277,,,Đỗ Hồng Thơm,281106194,fnlYiodZdzdus@gmail.com,,Đã hẹn 10H T4 13/04,,,,,,,Giới thiệu,FALSE,
1278,,,Nguyễn Thị Hiên,763729377,liHwnwIyZoDnd@gmail.com,,,,,,,,,TopCV,FALSE,
1279,,,Ngô Thái Sơn,885366712,QxozZyuotrHpl@gmail.com,,,,,,,,,TopCV,FALSE,
1280,,,Phạm Thị Ngọc Liên,483659719,jxBAnQgAXBPGG@gmail.com,,Đã hẹn 14h30 T5 14/04,,,,,,,FB,FALSE,
1281,,,Nguyễn Hương Giang,117472105,yXMJPuajOaIzU@gmail.com,,Đã hẹn 10h40 T4 13/04,,,,,,,TopCV,FALSE,
1282,,,Đinh Trường Giang,216328459,qRoaAZlqWHgiG@gmail.com,,,,,,,,,TopCV,FALSE,
1283,,,Nguyễn Hồng Phượng,839454933,haDRSFcuLUlZJ@gmail.com,,Đã hẹn 14H30 T4 13/04,,,,,,,TopCV,FALSE,
1284,,,Phạm Thị Thùy Trang,910385217,fSXqCQFOEpGrO@gmail.com,,,,,,,,,TopCV,FALSE,
1285,,,Bùi Thùy Dương,721261780,IbfbsMmZSvqYa@gmail.com,,,,,,,,,TopCV,FALSE,
1286,,,Nguyễn Thị Trang,763634170,ewDEbKxDwQpqd@gmail.com,,Đã hẹn 15H T4 13/04,,,,,,,TopCV,FALSE,
1287,,,Phan Thùy Dương,654757428,qDfYKpckHwcOQ@gmail.com,,pv chiều t5 15h00,,,,,,,FB,FALSE,
1288,,,Đỗ Thanh Huyền,589172687,TUqQDAYMcRJVW@gmail.com,,Đã hẹn 16H T4 13/04,,,,,,,FB,FALSE,
1289,,,Đặng Ánh Ngọc,593593796,ADgXoESIbolPg@gmail.com,,,,,,,,,FB,FALSE,
1290,,2023-04-13 00:00:00,Thảo Bùi,356175946,DtVrCrjJTLxjB@gmail.com,,,,,,,,,TopCV,FALSE,
1291,,2023-04-13 00:00:00,Phạm Phương Thảo,549965857,LuStpfjwfjqqt@gmail.com,,,,,,,,,TopCV,FALSE,
1292,,2023-04-13 00:00:00,Hoàng Thị Huyền,968070322,aZyDXkpVDnTxl@gmail.com,,Đã hẹn 11H T5 14/04,,,,,,,FB,FALSE,
1293,,2023-04-13 00:00:00,Nguyễn Lê nguyên phương,151741376,NVkcJBYHggXzQ@gmail.com,,Không làm đc offline,,,,,,,TopCV,FALSE,
1294,,,Nguyễn Xuân Bách,111522702,yQMhNFcOtmezV@gmail.com,,,,,,,,,TopCV,FALSE,
1295,,,Khổng Nguyễn Hải Long,601099999,lGCrHITwoteSx@gmail.com,,bạn này chưa có kỹ năng sale em có thể chuyển qua TE xem có phù hợp k,,,,,,,FB,FALSE,
1296,,,Lê Thị Phương Thảo,404037519,BzbwbcRtMOAhA@gmail.com,,Đã hẹn 10H T5 14/4,,,,,,,FB,FALSE,
1297,,2023-04-14 00:00:00,Nguyễn Quyết Tiến,017106957,uIwtVqvfcPCyK@gmail.com,,Hẹn giúp anh lịch phỏng vấn vào 14h-15h chiều thứ 7 (16/04/2022),,,,,,,TopCV,FALSE,
1298,,,Nguyễn Quỳnh Trang,966246838,eWOWLDLQvNqbN@gmail.com,,Hẹn giúp anh lịch phỏng vấn vào 15h-16h chiều thứ 7 (16/04/2022),,,,,,,FB,FALSE,
1299,,2023-04-15 00:00:00,Trần Thị Ánh,886005926,ylDfytuoZWRUh@gmail.com,,,,,,,,,FB,FALSE,
1300,,2023-04-16 00:00:00,Vũ Hồng Nhung,712118078,OyGGxaedFkfme@gmail.com,,Hẹn giúp anh lịch phỏng vấn vào sáng 9h30-11h30 T3 (19/04/2022),,,,,,,FB,FALSE,
1301,,2023-04-17 00:00:00,Nguyễn Văn Đức,680115284,ytCWdjjDPopgN@gmail.com,,Hẹn giúp anh lịch phỏng vấn vào sáng 10h30-11h30 T3 (19/04/2022),,,,,,,FB,FALSE,
1302,,2023-04-18 00:00:00,Nguyễn Hồng Nhung,171682891,HzNOANNUmwQof@gmail.com,,,,,,,,,FB,FALSE,
1303,,,Khuất Thị Hải Yến,721396182,HQKmvPNvZRGns@gmail.com,,,,,,,,,TopCV,FALSE,
1304,,,Lê Hùng Ninh,126573699,aWMQfRprSlsij@gmail.com,,,,,,,,,TopCV,FALSE,
1305,,,Vũ Đoàn Huyền Trân,970993464,gyGYenKZxuxJm@gmail.com,,Đặt giúp anh lịch phỏng vấn vào sáng T3 từ 10h30-11h30,,,,,,,TopCV,FALSE,
1306,,,Bùi Thị Minh Trang,192834790,eTzKlIAzyljbp@gmail.com,,,,,,,,,TopCV,FALSE,
1307,,,Nguyễn Thị Ánh,653308015,TGsBAUJoSbrHP@gmail.com,,,,,,,,,Giới thiệu,FALSE,
1308,,,Ngô Lan Anh,611426780,FrYdgyvLzpvtv@gmail.com,,,,,,,,,Giới thiệu,FALSE,
1309,,,Nguyễn Quý Lộc,954342153,mazLHcANcsfzA@gmail.com,,,,,,,,,TopCV,FALSE,
1310,,,NGuyễn Thị Linh Chi,625974516,AEcvGwYgFkszw@gmail.com,,,,,,,,,TopCV,FALSE,
1311,,,Tạ Hồng Đức,639515189,cQmvRBApAdlnK@gmail.com,,,,,,,,,FB,FALSE,
1312,,,Hoàng Nhật Thanh Sơn,613508755,FhYzGFJvuLiSM@gmail.com,,,,,,,,,TopCV,FALSE,
1313,,,Hoàng Đức Thái,639407035,DqeacXvvxsHkS@gmail.com,,,,,,,,,FB,FALSE,
1314,,,Bùi Bích Phượng,819270070,YqyFSsMMWzfRy@gmail.com,,,,,,,,,FB,FALSE,
1315,,2023-04-25 00:00:00,Lương Thị Ngọc Mai,420324917,VpjkmnecFFudu@gmail.com,,5/4 chưa liên hệ được,,,,,,,FB,FALSE,
1316,,2023-04-26 00:00:00,Phạm Ngọc Tú,975357730,mZTczFUZqJTrz@gmail.com,,,,,,,,,TopCV,FALSE,
1317,,,Lưu Thị Hà Thu,142243411,FSdqzVAqoSTvy@gmail.com,,,,,,,,,,FALSE,
1318,,,Nguyễn Hoàng Trung,987010784,sqWJnlGjGsFEV@gmail.com,,,,,,,,,TopCV,FALSE,
1319,,,Nguyễn Thị Minh Phương,071196454,obJTanqoFhlfG@gmail.com,,,,,,,,,FB,FALSE,
1320,,,Lê Mai Hương,912741971,lkiXhBjXVVaJh@gmail.com,,,,,,,,,TopCV,FALSE,
1321,,2022-05-05 00:00:00,Trương Hồng Ngọc,529380247,olqibLzXsPPAi@gmail.com,,,,,,,,,TopCV,FALSE,
1322,,,Lê Anh Quân,505712524,VLzbbwsnCsPAK@gmail.com,,,,,,,,,FB,FALSE,
1323,,,KHổng nguyễn Hải long,529639967,ekAbCVTXqqjbF@gmail.com,,,,,,,,,FB,FALSE,
1324,,,Nguyễn thị khánh ly,923150237,BdQEAYyrEpZLt@gmail.com,,15/6 tháng 6 mới OB. LÀM PART TIME,,,,,,,FB,FALSE,
1325,,,Lã Thị Thiên Trang,148216694,gHfQdjJNtLkDU@gmail.com,,"5/5 đã gọi, đang hẹn lịch",,,,,,,FB,FALSE,
1326,,,Vũ Thuỳ Dương,806733746,FphzCwnSSJMua@gmail.com,,5/5 đã hẹn lịch pv,,,,,,,FB,FALSE,
1327,,,Lê Vy,199724527,PKBOrUbCbAVfD@gmail.com,,5/5 đợi sx cơ sở nào,,,,,,,FB,FALSE,
1328,,,Trịnh Ngọc Dung,012942092,pgRfjYyciGvOV@gmail.com,,5/5 muốn làm ca hành chính,,,,,,,TopCV,FALSE,
1329,,,Lê đức ngọc,428007211,gPcAkMUZAVirT@gmail.com,,đã tìm việc r,,,,,,,TopCV,FALSE,
1330,,,Lăng Quốc Huy,574703561,gqNYZcClTYYKW@gmail.com,,"chưa học xong, đang suy nghĩ vì phải làm t7-cn",,,,,,,FB,FALSE,
1331,,,Nguyễn Bích Ngọc,479251297,rTgwGTyifqoIt@gmail.com,,chị thấy hợp CS hơn trao đổi lại vói ứng viên nhé,,,,,,,TopCV,FALSE,
1332,,,Phạm Thị Hà An,250741145,JWYHsHFIAcseJ@gmail.com,,"Mong muốn làm lead, lương cơ bản 12-15tr+com doanh thu hàng tháng 1-2tỷ lead team 5 bạn",,,,,,,TopCV,FALSE,
1333,,,Nguyễn Thị Yến,912768029,wHMIrxjThlCQv@gmail.com,,Mong muốn tìm 1cv tiếng Thái,,,,,,,TopCV,FALSE,
1334,,,Khổng thị thu hà,047548086,XlxRfSoCaUUXO@gmail.com,,18+,,,,,,,FB,FALSE,
1335,,,Nghiêm Thị Thùy Dung,010890748,JgDqSfnTpiJVV@gmail.com,,,,,,,,,TopCV,FALSE,
1336,,,Vũ Thị Ly,125497821,OhhTNQXKukwav@gmail.com,,"part time
12h trưa 12/5 gọi lại",,,,,,,FB,FALSE,
1337,,,Tạ thỊ Oanh,512922534,ciwYefEwvwOvj@gmail.com,,"đã có gia đình, muốn làm 18+, J1",,,,,,,TopCV,FALSE,
1338,,,Nguyễn Trugn Kiên,342324986,lxfqKdYEWKVWd@gmail.com,,"Nhờ hr cho bạn nhận việc thứ 6ngày 13/5
15h gọi nhiều lần k nghe máy",,,,,,,TopCV,FALSE,
1339,,,Nguyễn Thị Thu Hà,861589776,MvFWMpLpuXnwh@gmail.com,,đã hẹn lịch,,,,,,,TopCV,FALSE,
1340,,,Nguyễn Đức Hiếu,276752037,IokjTMgkZGwyq@gmail.com,,,,,,,,,FB,FALSE,
1341,,,Nguyễn thị Chính,115337778,ihTWrwunucBdV@gmail.com,,"chưa có kn tele nhiều/đã bán hàng trực tiếp 
15h đã hẹn lịch pv",,,,,,,TopCV,FALSE,
1342,,,Nguyễn Thị Thu Huyền,529602481,MdKEUGlgQmTOT@gmail.com,,"k nghe máy ,
18h đang sx lịch pv",,,,,,,FB,FALSE,
1343,,,Lê Thuỳ Dung,180366744,uFIWldHkTCKUM@gmail.com,,BTL -14h gọi lại,,,,,,,Giới thiệu,FALSE,
1344,,,Trần Trung Hiếu,971928285,FrjOdfAKYVAGx@gmail.com,,đã gọi - đang đợi c Nhật hẹn lịc,,,,,,,FB,FALSE,
1345,,,Hồ Thị Dung,925623173,kIoKrmQAJRlJn@gmail.com,,5h ngày 17/5 gọi,,,,,,,FB,FALSE,
1346,,,,781182719,HjqXdlBJSiHKV@gmail.com,,,,,,,,,,FALSE,
1347,,,NGÔ THỊ HÀ,669275916,oaqkQkTYaFpXf@gmail.com,,xin nghỉ 1 chủ nhật trong tháng/ đang hẹn lịch pv,,,,,,,ADS,FALSE,
1348,,,Vũ Thị Lan Anh,425680482,YaoSKtEsbWdxS@gmail.com,,pt/ đã ok kết nối zalo + giờ báo lịch là ok,,,,,,,Giới thiệu,FALSE,
1349,,,LÊ THỊ LINH,418630935,bDcjrCwoyKazQ@gmail.com,,6h tối gọi,,,,,,,FB,FALSE,
1350,,,Trần Thu Huyền,762319422,IiQEmviBNbJQR@gmail.com,,đã gọi,,,,,,,FB,FALSE,
1351,,,Hoàng Quốc Việt,688431203,DnZHaBXpDFItx@gmail.com,,thứ 5 - chiều,,,,,,,FB,FALSE,
1352,,,Phạm Thu Hương,226430664,MkjwmAqbrfkIf@gmail.com,,k có laptop,,,,,,,FB,FALSE,
1353,,,,340316918,LCSthYySKtSAW@gmail.com,,,,,,,,,,FALSE,
1354,,,Đặng Thị Thu Hoài,897110616,RQJJKRVLWpcdo@gmail.com,,12h ứng viên gọi lại 20/5,,,,,,,ADS,FALSE,
1355,,,Nguyễn Diễm Lệ,546234950,YONWFrbfzRVPb@gmail.com,,"đã gọi , đang hẹn lịch 19-20/5",,,,,,,ADS,FALSE,
1356,,,Vũ Ngọc Mỹ,464908111,DONHlVkpfyeOL@gmail.com,,"đã gọi , 10h sáng t5 19/5",,,,,,,FB,FALSE,
1357,,,đào ngoc long,800709545,PLzlqLHsiuMjT@gmail.com,,,,,,,,,ADS,FALSE,
1358,,,Đinh Thị Tuyết,084335564,iqXegtTAbiyEE@gmail.com,,11:34 20/5 k nghe máy,,,,,,,ADS,FALSE,
1359,,,Lê ngọc linh,800108024,lrjXHSVZAUuvQ@gmail.com,,15:30 k nghe máy,,,,,,,FB,FALSE,
1360,,,Ngọc Huy,268338079,PXYtqYXhFtLGA@gmail.com,,thứ 5 10h 18+,,,,,,,ADS,FALSE,
1361,,,Nguyễn Đình Hoàng,063410329,WuJiIWzeYgPuO@gmail.com,,ok đã gọi,,,,,,,FB,FALSE,
1362,,,Đoàn Phương Thanh,016337855,tzeSFjZoeLLwl@gmail.com,,chuyển sang vị trí EB,,,,,,,FB,FALSE,
1363,,,Đào Quang Anh,230055173,pxppOWnnZuPvN@gmail.com,,,,,,,,,FB,FALSE,
1364,,,Nguyễn thuỳ dung,432506062,fPHkvcpwVHDMU@gmail.com,,,,,,,,,FB,FALSE,
1365,,,Trịnh Thị Lan Anh,315795042,gVVwKePYahDWA@gmail.com,,ok đã gọi,,,,,,,FB,FALSE,
1366,,,Nguyễn thị Hằng,318975368,JsEsFyePomjHo@gmail.com,,k nghe máy,,,,,,,Giới thiệu,FALSE,
1367,,,Nguyễn thanh Thư,592819218,QQPCYVaoeChRw@gmail.com,,17h,,,,,,,Giới thiệu,FALSE,
1368,,,Nguyễn Văn Đức,839723914,sUnHgiyHemrjE@gmail.com,,đang bận/k nghe máy,,,,,,,Giới thiệu,FALSE,
1369,,,Văn Phương Hoa,989117040,fbcHNRZiUFxmS@gmail.com,,đã hẹn pv nhưng bùng,,,,,,,TopCV,FALSE,
1370,,,Nguyễn Huy Anh,231810592,XjYiphlyyIhgQ@gmail.com,,"đang học khoá lập trình bên mình, muốn rẽ hướng sang mảng CNTT",,,,,,,TopCV,FALSE,
1371,,,Nguyễn Thị Xoan,311661552,vGryNeesvAGvK@gmail.com,,"thuê bao 15"":43",,,,,,,FB,FALSE,
1372,,,Nguyễn Hạnh Chi,290038913,htJTddQTYyQSl@gmail.com,,v,,,,,,,ADS,FALSE,
1373,,,Nguyễn Văn Đức,297434788,ZFuVaLrSfrdCp@gmail.com,,đã pv bên NPS và fail,,,,,,,ADS,FALSE,
